species,wlcent,gflog,excit,j_lo,e_upp,j_up,lande_lower,lande_upper,lande,gamrad,gamqst,gamvw,depth,reference,term_lower,term_upper,error,atom_number,ionization
TiO 1,6648.2354,0.434,1.3920251380440056,83.0,3.2564292005598134,83.0,99.0,99.0,99.0,6.96,0.0,0.0,0.002,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,82,8","8s2.3p4.4p1.1d1 A,3,3,0,82,11",0.5,1.0,1.0
TiO 1,6648.2404,-1.1320000000000001,0.5046102531955687,59.0,2.3690129270883653,59.0,99.0,99.0,99.0,7.197,0.0,0.0,0.001,_                            43 wl:PPN2012  43 gf:PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012    (47)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,60,2","8s2.3p4.4p1.1d1 B,3,1,-,60,1",0.5,1.0,1.0
TiO 1,6648.2423,-0.863,0.35992649720837183,39.0,2.22432857597702,39.0,99.0,99.0,99.0,7.211,0.0,0.0,0.004,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,39,2","8s2.3p4.4p1.1d1 B,3,1,+,38,1",0.5,1.0,1.0
TiO 1,6648.244,-0.7490000000000001,0.3450531545051394,36.0,2.209454811727517,35.0,99.0,99.0,99.0,7.21,0.0,0.0,0.006,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,36,2","8s2.3p4.4p1.1d1 B,3,1,-,35,1",0.5,1.0,1.0
TiO 1,6648.2678,-0.902,0.3450531545051394,36.0,2.2094481165808535,36.0,99.0,99.0,99.0,7.212000000000001,0.0,0.0,0.004,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,36,2","8s2.3p4.4p1.1d1 B,3,1,+,35,1",0.5,1.0,1.0
TiO 1,6648.2893,0.14,1.0082896826302108,106.0,2.872678643870767,106.0,99.0,99.0,99.0,7.151,0.0,0.0,0.004,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,107,2","8s2.3p4.4p1.1d1 B,3,1,-,107,1",0.5,1.0,1.0
TiO 1,6648.2957,0.15,1.2699633155556524,125.0,3.1343503922364073,125.0,99.0,99.0,99.0,7.122000000000001,0.0,0.0,0.001,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,125,2","8s2.3p4.4p1.1d1 B,3,1,+,125,1",0.5,1.0,1.0
Sm 2,6648.3206,-1.65,1.4619038715801438,5.5,3.3262840051458404,5.5,1.64,1.32,1.48,0.0,0.0,0.0,0.008,_          Sm 2: DREAM data  35 wl:XSQG  35 gf:XSQG  35 XSQG  35 XSQG  35 XSQG  35 XSQG  35 XSQG  35 XSQG  35 XSQG    Sm+,4f6.(7F).5d 8D,4f6.(7F).6p? *,0.5,1.0,2.0
TiO 1,6648.3301,0.247,1.285450429630041,141.0,3.149849284809555,141.0,99.0,99.0,99.0,6.886,0.0,0.0,0.002,_          0.0761160          1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,140,0","8s2.3p4.4p1.1d1 A,3,3,0,140,2",0.5,1.0,1.0
TiO 1,6648.3328,-0.325,0.4247768904366525,66.0,2.2891535896400788,66.0,99.0,99.0,99.0,7.176,0.0,0.0,0.012,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,66,1","8s2.3p4.4p1.1d1 B,3,1,+,66,0",0.5,1.0,1.0
TiO 1,6648.3455,-0.419,0.6255035370211854,9.0,2.489876690276564,9.0,99.0,99.0,99.0,7.027,0.0,0.0,0.004,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,9,5","8s2.3p4.4p1.1d1 A,3,3,0,9,7",0.5,1.0,1.0
TiO 1,6648.3511,0.063,1.2862223552434902,72.0,3.150593933899561,71.0,99.0,99.0,99.0,6.968999999999999,0.0,0.0,0.001,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,71,8","8s2.3p4.4p1.1d1 A,3,3,0,70,11",0.5,1.0,1.0
TiO 1,6648.3519,-0.604,0.6781224800211865,50.0,2.542493847904122,49.0,99.0,99.0,99.0,7.212000000000001,0.0,0.0,0.002,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,51,4","8s2.3p4.4p1.1d1 B,3,1,+,50,3",0.5,1.0,1.0
TiO 1,6648.3587,-0.5870000000000001,0.42886800939899405,27.0,2.293237505120547,27.0,99.0,99.0,99.0,7.218999999999999,0.0,0.0,0.006,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,27,3","8s2.3p4.4p1.1d1 B,3,1,+,27,2",0.5,1.0,1.0
TiO 1,6648.3641,-1.117,0.5205332337161636,61.0,2.3849011300415697,61.0,99.0,99.0,99.0,7.196000000000001,0.0,0.0,0.001,_                            43 wl:PPN2012  43 gf:PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012    (47)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,62,2","8s2.3p4.4p1.1d1 B,3,1,+,62,1",0.5,1.0,1.0
TiO 1,6648.3662,-0.5870000000000001,0.42886800939899405,27.0,2.29323539738919,27.0,99.0,99.0,99.0,7.218999999999999,0.0,0.0,0.006,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,27,3","8s2.3p4.4p1.1d1 B,3,1,-,27,2",0.5,1.0,1.0
TiO 1,6648.3678,-0.396,0.6550698626155905,63.0,2.519436754668997,62.0,99.0,99.0,99.0,7.207000000000001,0.0,0.0,0.004,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,64,3","8s2.3p4.4p1.1d1 B,3,1,+,63,2",0.5,1.0,1.0
TiO 1,6648.3767,-0.8959999999999999,0.3025325632096236,50.0,2.1668969879775006,50.0,99.0,99.0,99.0,7.192,0.0,0.0,0.005,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,50,1","8s2.3p4.4p1.1d1 B,3,1,+,49,0",0.5,1.0,1.0
TiO 1,6648.3857,-0.122,0.6794540703020155,30.0,2.543816015385943,31.0,99.0,99.0,99.0,7.01,0.0,0.0,0.006999999999999999,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,30,5","8s2.3p4.4p1.1d1 A,3,3,0,31,7",0.5,1.0,1.0
TiO 1,6648.392,-0.161,0.4799396916066666,56.0,2.344299776927632,56.0,99.0,99.0,99.0,7.199,0.0,0.0,0.013999999999999999,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,57,2","8s2.3p4.4p1.1d1 B,3,1,+,57,1",0.5,1.0,1.0
TiO 1,6648.4024,-0.14400000000000002,0.49500868137350684,58.0,2.359365840667412,58.0,99.0,99.0,99.0,7.1979999999999995,0.0,0.0,0.013999999999999999,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,59,2","8s2.3p4.4p1.1d1 B,3,1,-,59,1",0.5,1.0,1.0
TiO 1,6648.4067,-1.0490000000000002,0.5475657562589702,64.0,2.411921750101419,64.0,99.0,99.0,99.0,7.194,0.0,0.0,0.001,_                            41 wl:PPN2012  41 gf:PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,65,2","8s2.3p4.4p1.1d1 B,3,1,-,65,1",0.5,1.0,1.0
TiO 1,6648.4144,-0.228,0.772675593859509,90.0,2.637029442775342,89.0,99.0,99.0,99.0,7.1739999999999995,0.0,0.0,0.004,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,89,2","8s2.3p4.4p1.1d1 B,3,1,-,88,1",0.5,1.0,1.0
TiO 1,6648.4183,-1.031,0.5266878836690991,62.0,2.391040579531895,63.0,99.0,99.0,99.0,7.196000000000001,0.0,0.0,0.002,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,63,2","8s2.3p4.4p1.1d1 B,3,1,-,63,1",0.5,1.0,1.0
TiO 1,6648.4384,-1.4980000000000002,0.31365849594274114,50.0,2.1780056001182313,50.0,99.0,99.0,99.0,7.189,0.0,0.0,0.001,_                            50 wl:PPN2012  50 gf:PPN2012  50 PPN2012  50 PPN2012  50 PPN2012  50 PPN2012  50 PPN2012  50 PPN2012  50 PPN2012    (50)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,51,1","8s2.3p4.4p1.1d1 B,3,1,-,51,0",0.5,1.0,1.0
TiO 1,6648.4498,0.44299999999999995,1.4940801265233938,91.0,3.358424056703429,91.0,99.0,99.0,99.0,6.957000000000001,0.0,0.0,0.001,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,91,8","8s2.3p4.4p1.1d1 A,3,3,0,91,11",0.5,1.0,1.0
TiO 1,6648.4575,0.32299999999999995,0.6453148603491594,49.0,2.509656633204158,49.0,99.0,99.0,99.0,7.001,0.0,0.0,0.023,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,48,4","8s2.3p4.4p1.1d1 A,3,3,0,48,6",0.5,1.0,1.0
TiO 1,6648.4591,-0.364,0.30288076042979867,48.0,2.1672220745432673,48.0,99.0,99.0,99.0,7.19,0.0,0.0,0.017,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,49,1","8s2.3p4.4p1.1d1 B,3,1,+,49,0",0.5,1.0,1.0
TiO 1,6648.4694,-0.851,0.36514329349638414,40.0,2.229481731176471,40.0,99.0,99.0,99.0,7.21,0.0,0.0,0.004,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,40,2","8s2.3p4.4p1.1d1 B,3,1,-,39,1",0.5,1.0,1.0
TiO 1,6648.4953,-0.888,0.3498813471230211,37.0,2.214212457337038,37.0,99.0,99.0,99.0,7.211,0.0,0.0,0.004,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,37,2","8s2.3p4.4p1.1d1 B,3,1,-,36,1",0.5,1.0,1.0
TiO 1,6648.5128,-1.379,0.2914070768196169,46.0,2.1557333268530927,46.0,99.0,99.0,99.0,7.191,0.0,0.0,0.002,_                            43 wl:PPN2012  43 gf:PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012    (47)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,47,1","8s2.3p4.4p1.1d1 B,3,1,-,47,0",0.5,1.0,1.0
TiO 1,6648.5157,-1.344,0.2863921763987649,45.0,2.150717670128636,45.0,99.0,99.0,99.0,7.192,0.0,0.0,0.002,_                            41 wl:PPN2012  41 gf:PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,46,1","8s2.3p4.4p1.1d1 B,3,1,-,46,0",0.5,1.0,1.0
TiO 1,6648.518,-1.072,0.5225797912701239,61.0,2.3869045906884896,61.0,99.0,99.0,99.0,7.196000000000001,0.0,0.0,0.001,_                            41 wl:PPN2012  41 gf:PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,62,2","8s2.3p4.4p1.1d1 B,3,1,-,62,1",0.5,1.0,1.0
TiO 1,6648.5271,-0.831,0.1971752928258776,27.0,2.061497525771355,26.0,99.0,99.0,99.0,7.2010000000000005,0.0,0.0,0.009000000000000001,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,28,1","8s2.3p4.4p1.1d1 B,3,1,+,27,0",0.5,1.0,1.0
TiO 1,6648.5293,-0.799,0.5200455418754147,46.0,2.384367130103066,46.0,99.0,99.0,99.0,7.216,0.0,0.0,0.003,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,46,3","8s2.3p4.4p1.1d1 B,3,1,+,45,2",0.5,1.0,1.0
TiO 1,6648.5304,-0.462,0.533059431577089,76.0,2.397380759437925,77.0,99.0,99.0,99.0,7.162000000000001,0.0,0.0,0.006,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,77,1","8s2.3p4.4p1.1d1 B,3,1,-,78,0",0.5,1.0,1.0
TiO 1,6648.5322,-0.74,0.3498813471230211,37.0,2.2142021666486476,36.0,99.0,99.0,99.0,7.21,0.0,0.0,0.006,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,37,2","8s2.3p4.4p1.1d1 B,3,1,-,36,1",0.5,1.0,1.0
CN 1,6648.5372,-2.6310000000000002,0.7567395330060811,5.5,2.621058914315017,6.5,99.0,99.0,99.0,7.18,0.0,0.0,0.003,_                             5 wl:BRW   5 gf:BRW   5 BRW   5 BRW   5 BRW   5 BRW   5 BRW   5 BRW   5 BRW    (12)C(14)N,"3s2.4s2.1p4.5s1 X,2,0,e,5,3","3s2.4s2.1p3.5s2 A,2,1,e,6,7",0.5,1.0,1.0
TiO 1,6648.5374,-0.857,0.3161731806310895,26.0,2.180492475151087,27.0,99.0,99.0,99.0,7.21,0.0,0.0,0.005,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,27,2","8s2.3p4.4p1.1d1 B,3,1,-,28,1",0.5,1.0,1.0
TiO 1,6648.5547,-1.035,0.5185757340112459,61.0,2.3828902303428015,62.0,99.0,99.0,99.0,7.196000000000001,0.0,0.0,0.002,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,62,2","8s2.3p4.4p1.1d1 B,3,1,-,62,1",0.5,1.0,1.0
TiO 1,6648.5555,-0.74,0.3498813471230211,37.0,2.214195595486182,36.0,99.0,99.0,99.0,7.21,0.0,0.0,0.006,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,37,2","8s2.3p4.4p1.1d1 B,3,1,+,36,1",0.5,1.0,1.0
TiO 1,6648.5568,0.16,1.078104316336257,111.0,2.942418267137344,111.0,99.0,99.0,99.0,7.145,0.0,0.0,0.003,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,112,2","8s2.3p4.4p1.1d1 B,3,1,-,112,1",0.5,1.0,1.0
TiO 1,6648.5646,-0.526,0.7904426037474968,66.0,2.6547543476298685,66.0,99.0,99.0,99.0,6.994,0.0,0.0,0.002,_                            41 wl:PPN2012  41 gf:PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,66,4","8s2.3p4.4p1.1d1 A,3,3,0,66,6",0.5,1.0,1.0
TiO 1,6648.5757,-0.715,0.7737715149777871,65.0,2.6380800848647032,65.0,99.0,99.0,99.0,6.995,0.0,0.0,0.001,_                            49 wl:PPN2012  49 gf:PPN2012  49 PPN2012  49 PPN2012  49 PPN2012  49 PPN2012  49 PPN2012  49 PPN2012  49 PPN2012    (49)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,65,4","8s2.3p4.4p1.1d1 A,3,3,0,65,6",0.5,1.0,1.0
TiO 1,6648.5771,-1.123,0.5393519767544508,47.0,2.403660187087195,48.0,99.0,99.0,99.0,7.2139999999999995,0.0,0.0,0.001,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,48,3","8s2.3p4.4p1.1d1 B,3,1,-,48,2",0.5,1.0,1.0
TiO 1,6648.5988,-1.321,0.45672128253221356,53.0,2.3210234796313802,53.0,99.0,99.0,99.0,7.2010000000000005,0.0,0.0,0.001,_                            49 wl:PPN2012  49 gf:PPN2012  49 PPN2012  49 PPN2012  49 PPN2012  49 PPN2012  49 PPN2012  49 PPN2012  49 PPN2012    (49)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,54,2","8s2.3p4.4p1.1d1 B,3,1,-,54,1",0.5,1.0,1.0
TiO 1,6648.6136,-1.073,0.5872176507871013,38.0,2.4515156076267144,37.0,99.0,99.0,99.0,7.006,0.0,0.0,0.001,_                            41 wl:PPN2012  41 gf:PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,37,4","8s2.3p4.4p1.1d1 A,3,3,0,36,6",0.5,1.0,1.0
TiO 1,6648.6164,-1.14,0.4968422960683123,58.0,2.3611395585964194,58.0,99.0,99.0,99.0,7.1979999999999995,0.0,0.0,0.001,_                            43 wl:PPN2012  43 gf:PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012  43 PPN2012    (47)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,59,2","8s2.3p4.4p1.1d1 B,3,1,+,59,1",0.5,1.0,1.0
TiO 1,6648.624,0.153,1.1252183857654239,122.0,2.9894799408446597,121.0,99.0,99.0,99.0,6.935,0.0,0.0,0.003,_          -0.119521          1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,123,1","8s2.3p4.4p1.1d1 A,3,3,0,122,3",0.5,1.0,1.0
TiO 1,6648.6246,-1.078,0.5275757221087629,78.0,2.391870653733958,78.0,99.0,99.0,99.0,7.164,0.0,0.0,0.001,_                            41 wl:PPN2012  41 gf:PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012  41 PPN2012    (46)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,77,1","8s2.3p4.4p1.1d1 B,3,1,-,77,0",0.5,1.0,1.0
TiO 1,6648.6301,0.111,0.8452388332392706,57.0,2.7095321778667376,58.0,99.0,99.0,99.0,7.001,0.0,0.0,0.006999999999999999,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,58,5","8s2.3p4.4p1.1d1 A,3,3,0,59,7",0.5,1.0,1.0
TiO 1,6648.6334,-1.113,0.43350679135840064,67.0,2.2977992556980658,66.0,99.0,99.0,99.0,7.1739999999999995,0.0,0.0,0.002,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,67,1","8s2.3p4.4p1.1d1 B,3,1,-,67,0",0.5,1.0,1.0
TiO 1,6648.6368,-0.469,0.6460861784400408,88.0,2.5103776013124475,89.0,99.0,99.0,99.0,7.148,0.0,0.0,0.004,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,88,1","8s2.3p4.4p1.1d1 B,3,1,-,89,0",0.5,1.0,1.0
TiO 1,6648.65,-1.123,0.5393519767544508,47.0,2.403639729694612,48.0,99.0,99.0,99.0,7.2139999999999995,0.0,0.0,0.001,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,48,3","8s2.3p4.4p1.1d1 B,3,1,+,48,2",0.5,1.0,1.0
TiO 1,6648.6598,-0.261,0.5332111014458542,46.0,2.3974960647415724,46.0,99.0,99.0,99.0,7.212999999999999,0.0,0.0,0.009000000000000001,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,+,47,3","8s2.3p4.4p1.1d1 B,3,1,-,47,2",0.5,1.0,1.0
TiO 1,6648.6604,-0.371,0.6267893895315678,10.0,2.491074253639928,10.0,99.0,99.0,99.0,7.024,0.0,0.0,0.005,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,10,5","8s2.3p4.4p1.1d1 A,3,3,0,10,7",0.5,1.0,1.0
TiO 1,6648.666,0.489,0.8913420719048833,76.0,2.7556254110076144,76.0,99.0,99.0,99.0,6.99,0.0,0.0,0.013000000000000001,_                             1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,77,4","8s2.3p4.4p1.1d1 A,3,3,0,77,6",0.5,1.0,1.0
CN 1,6648.6681,-2.373,0.7749697974494962,10.5,2.639252479435981,11.5,99.0,99.0,99.0,7.18,0.0,0.0,0.005,_                             5 wl:BRW   5 gf:BRW   5 BRW   5 BRW   5 BRW   5 BRW   5 BRW   5 BRW   5 BRW    (12)C(14)N,"3s2.4s2.1p4.5s1 X,2,0,e,10,3","3s2.4s2.1p3.5s2 A,2,1,e,11,7",0.5,1.0,1.0
TiO 1,6648.6683,0.58,1.0334625537967435,99.0,2.897738825800219,99.0,99.0,99.0,99.0,6.968,0.0,0.0,0.01,_          -0.0226530         1 wl:PPN2012   1 gf:PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012   1 PPN2012    (48)TiO,"8s2.9s1.3p4.1d1 X,3,2,0,100,3","8s2.3p4.4p1.1d1 A,3,3,0,100,5",0.5,1.0,1.0
TiO 1,6648.6797,-1.4880000000000002,0.3082133331614086,49.0,2.1724927667619194,49.0,99.0,99.0,99.0,7.189,0.0,0.0,0.001,_                            49 wl:PPN2012  49 gf:PPN2012  49 PPN2012  49 PPN2012  49 PPN2012  49 PPN2012  49 PPN2012  49 PPN2012  49 PPN2012    (49)TiO,"8s2.9s1.3p4.1d1 X,3,2,-,50,1","8s2.3p4.4p1.1d1 B,3,1,+,50,0",0.5,1.0,1.0
